txn_id,policy,retry_at,recovered,recovered_amount
edeaf195-cc39-5b18-904e-6c736c651c34,baseline,2026-03-26T19:44:55,False,0.00
edeaf195-cc39-5b18-904e-6c736c651c34,smart,2026-04-01T09:00:00,True,2442.69
73fb460b-c1e0-58f4-81b9-13dfe167384f,baseline,2026-01-25T23:08:56,True,996.12
73fb460b-c1e0-58f4-81b9-13dfe167384f,smart,2026-01-25T19:08:56,False,0.00
0ee25793-4c85-5c5b-a4cd-bc148b35cdf8,baseline,2026-02-27T19:39:23,True,33971.72
0ee25793-4c85-5c5b-a4cd-bc148b35cdf8,smart,2026-02-28T15:39:23,False,0.00
3cc5823f-f77f-53d8-bacd-2fb16172f571,baseline,,False,0.00
3cc5823f-f77f-53d8-bacd-2fb16172f571,smart,,False,0.00
d00c563d-4365-579a-b9b9-7b2e1f784d85,baseline,2026-01-24T07:34:46,False,0.00
d00c563d-4365-579a-b9b9-7b2e1f784d85,smart,2026-01-24T07:34:46,False,0.00
77ade49e-a8cf-5477-8b67-0398b8bedb5e,baseline,,False,0.00
77ade49e-a8cf-5477-8b67-0398b8bedb5e,smart,,False,0.00
6294a941-4207-59b0-94b6-0839a4b971fb,baseline,,False,0.00
6294a941-4207-59b0-94b6-0839a4b971fb,smart,,False,0.00
f6b47c7d-289b-57e6-bc58-f4847aeb2388,baseline,,False,0.00
f6b47c7d-289b-57e6-bc58-f4847aeb2388,smart,,False,0.00
08e356bd-12f3-5d7b-8ff4-75412f73d889,baseline,2026-03-30T01:15:55,False,0.00
08e356bd-12f3-5d7b-8ff4-75412f73d889,smart,2026-04-01T09:00:00,False,0.00
4d3846f9-bd5f-5691-a3c9-7872ca3f850e,baseline,,False,0.00
4d3846f9-bd5f-5691-a3c9-7872ca3f850e,smart,,False,0.00
d6c83bcc-8d28-5670-941a-e131d8701f36,baseline,2026-02-28T17:48:21,False,0.00
d6c83bcc-8d28-5670-941a-e131d8701f36,smart,2026-03-01T09:00:00,False,0.00
f906ff32-bc04-5052-9473-a20610dbe0a4,baseline,2026-03-26T22:08:34,True,954.08
f906ff32-bc04-5052-9473-a20610dbe0a4,smart,2026-04-01T09:00:00,True,954.08
ca48f810-9c80-54b7-8035-c0a567fb8f12,baseline,2026-01-08T08:57:12,False,0.00
ca48f810-9c80-54b7-8035-c0a567fb8f12,smart,2026-01-08T08:57:12,False,0.00
5fee4884-0939-511b-b790-db948ce7b81b,baseline,2026-01-18T08:30:35,False,0.00
5fee4884-0939-511b-b790-db948ce7b81b,smart,2026-01-18T08:30:35,False,0.00
8ae272ee-ec4a-50bc-bf59-01a1e6d8be30,baseline,2026-02-05T00:31:16,True,763.77
8ae272ee-ec4a-50bc-bf59-01a1e6d8be30,smart,2026-03-01T09:00:00,False,0.00
fceb89e1-25db-5ddc-a736-37f0a983db65,baseline,2026-03-26T23:35:18,False,0.00
fceb89e1-25db-5ddc-a736-37f0a983db65,smart,2026-04-01T09:00:00,False,0.00
8e698c58-b900-584a-8277-18e72b57d5d9,baseline,2026-02-23T22:21:16,False,0.00
8e698c58-b900-584a-8277-18e72b57d5d9,smart,2026-02-24T18:21:16,False,0.00
85b67667-b1fe-57d2-a613-3696db18940e,baseline,2026-02-28T01:34:20,False,0.00
85b67667-b1fe-57d2-a613-3696db18940e,smart,2026-03-01T09:00:00,False,0.00
9e0714bb-da79-5a05-a8da-8c803710c698,baseline,2026-02-23T15:31:23,False,0.00
9e0714bb-da79-5a05-a8da-8c803710c698,smart,2026-02-23T11:31:23,False,0.00
6dccf294-14db-5294-a69a-6a574d53a929,baseline,2026-03-17T17:17:20,True,901.65
6dccf294-14db-5294-a69a-6a574d53a929,smart,2026-03-17T13:17:20,False,0.00
bc1c5279-117e-510e-8910-d78943291afb,baseline,2026-02-19T06:56:01,False,0.00
bc1c5279-117e-510e-8910-d78943291afb,smart,2026-02-19T02:56:01,False,0.00
118c5fa0-ff9b-5fe3-818a-c6e52f043e71,baseline,2026-03-29T00:36:28,False,0.00
118c5fa0-ff9b-5fe3-818a-c6e52f043e71,smart,2026-04-01T09:00:00,True,429.30
b7c3adbc-3ade-5a0a-8e6a-12972835d359,baseline,,False,0.00
b7c3adbc-3ade-5a0a-8e6a-12972835d359,smart,,False,0.00
8181615a-9886-5fe0-8a56-4e419ee17202,baseline,2026-01-24T08:17:57,False,0.00
8181615a-9886-5fe0-8a56-4e419ee17202,smart,2026-01-24T08:17:57,False,0.00
ffe3f344-e8b6-54a9-b0d4-82d4f0d11428,baseline,2026-01-29T16:17:03,False,0.00
ffe3f344-e8b6-54a9-b0d4-82d4f0d11428,smart,2026-01-30T12:17:03,False,0.00
931cc4b5-ef19-5fd5-b8ee-f6e7f9b78d4d,baseline,,False,0.00
931cc4b5-ef19-5fd5-b8ee-f6e7f9b78d4d,smart,,False,0.00
bdb22eb7-2105-5277-895d-e9a68f623fef,baseline,,False,0.00
bdb22eb7-2105-5277-895d-e9a68f623fef,smart,,False,0.00
8e1a7e5b-cecf-58be-abdd-e01b89c06673,baseline,2026-02-16T17:05:17,False,0.00
8e1a7e5b-cecf-58be-abdd-e01b89c06673,smart,2026-02-16T13:05:17,False,0.00
935e6524-d7c1-53a3-90fb-73d91ae4a91d,baseline,2026-03-24T08:28:14,False,0.00
935e6524-d7c1-53a3-90fb-73d91ae4a91d,smart,2026-03-24T08:28:14,False,0.00
586dabf5-6d34-58ae-9a95-5a9f4c44885b,baseline,2026-02-17T15:07:24,False,0.00
586dabf5-6d34-58ae-9a95-5a9f4c44885b,smart,2026-02-17T11:07:24,True,4241.73
6eed4ae2-3da7-5c7e-8e80-f45f71cfb5b2,baseline,2026-01-24T15:54:06,True,6439.41
6eed4ae2-3da7-5c7e-8e80-f45f71cfb5b2,smart,2026-01-24T11:54:06,True,6439.41
28b43942-f14f-5e21-8d9f-7cc85db8a6b9,baseline,2026-03-24T07:29:31,False,0.00
28b43942-f14f-5e21-8d9f-7cc85db8a6b9,smart,2026-03-24T07:29:31,False,0.00
61f9156f-235c-5882-b62f-59f30611b08c,baseline,2026-01-22T14:01:15,False,0.00
61f9156f-235c-5882-b62f-59f30611b08c,smart,2026-01-23T10:01:15,False,0.00
1fce5523-ade4-5965-9cc1-7aae538f54dc,baseline,2026-02-27T00:30:40,True,940.62
1fce5523-ade4-5965-9cc1-7aae538f54dc,smart,2026-03-01T09:00:00,True,940.62
0e291599-ff6a-552c-b1db-ef4d997128a8,baseline,2026-01-20T03:03:32,False,0.00
0e291599-ff6a-552c-b1db-ef4d997128a8,smart,2026-01-19T23:03:32,False,0.00
f0b708ab-eafa-5060-8fe4-a6a823b4126d,baseline,2026-03-26T11:37:55,True,1552.92
f0b708ab-eafa-5060-8fe4-a6a823b4126d,smart,2026-04-01T09:00:00,True,1552.92
8e67b816-1a93-58de-8556-721f13ef3f48,baseline,2026-02-18T08:26:43,True,1943.27
8e67b816-1a93-58de-8556-721f13ef3f48,smart,2026-02-18T08:26:43,True,1943.27
7af72d67-ea36-5f62-ad96-143a6d5e7a88,baseline,2026-03-31T02:47:29,True,21287.32
7af72d67-ea36-5f62-ad96-143a6d5e7a88,smart,2026-03-31T22:47:29,False,0.00
eaf08b7e-ed1b-5c65-a6b9-290b01522642,baseline,2026-03-15T00:08:02,False,0.00
eaf08b7e-ed1b-5c65-a6b9-290b01522642,smart,2026-03-15T20:08:02,True,26385.85
d412cd62-787a-5824-a481-67d220d5641c,baseline,2026-02-11T16:09:51,True,884.66
d412cd62-787a-5824-a481-67d220d5641c,smart,2026-02-11T12:09:51,True,884.66
2b6f6875-82a2-5657-89cd-ebd59778ce71,baseline,,False,0.00
2b6f6875-82a2-5657-89cd-ebd59778ce71,smart,,False,0.00
1b58e3ad-4958-5698-974e-c49853b59513,baseline,2026-01-30T19:12:40,False,0.00
1b58e3ad-4958-5698-974e-c49853b59513,smart,2026-02-01T09:00:00,True,1199.49
868d34b4-695f-5e72-b11f-54043abe5ac0,baseline,2026-03-30T17:47:41,False,0.00
868d34b4-695f-5e72-b11f-54043abe5ac0,smart,2026-03-31T13:47:41,True,26138.64
290dd4cd-c505-5f4b-8640-ce1233d620b4,baseline,2026-03-29T06:56:48,False,0.00
290dd4cd-c505-5f4b-8640-ce1233d620b4,smart,2026-04-01T09:00:00,True,7572.02
ae8b6ff1-8f32-533a-b86f-5e708076f7c6,baseline,,False,0.00
ae8b6ff1-8f32-533a-b86f-5e708076f7c6,smart,,False,0.00
f1858fb7-1dce-5e36-a4df-7d4e2ab6862e,baseline,,False,0.00
f1858fb7-1dce-5e36-a4df-7d4e2ab6862e,smart,,False,0.00
52a124a7-529d-54e6-9f36-f016fee23e3b,baseline,2026-01-28T15:48:40,False,0.00
52a124a7-529d-54e6-9f36-f016fee23e3b,smart,2026-02-01T09:00:00,True,1362.95
96cfc48f-3afb-5bad-8e16-66602df0c36e,baseline,,False,0.00
96cfc48f-3afb-5bad-8e16-66602df0c36e,smart,,False,0.00
3fe82d45-c9db-53bf-a891-2d2bec5ef15e,baseline,2026-02-08T00:11:10,False,0.00
3fe82d45-c9db-53bf-a891-2d2bec5ef15e,smart,2026-02-07T20:11:10,True,2076.83
793b87bd-0797-5e22-b205-ec39538dbdcb,baseline,,False,0.00
793b87bd-0797-5e22-b205-ec39538dbdcb,smart,,False,0.00
5fcce857-f5c5-5075-9a96-d0c0f13e79c1,baseline,2026-03-30T15:40:37,True,1772.87
5fcce857-f5c5-5075-9a96-d0c0f13e79c1,smart,2026-04-01T09:00:00,False,0.00
9b82530f-07ad-5f1b-b962-4fe329064b8d,baseline,2026-03-07T01:20:40,True,13992.49
9b82530f-07ad-5f1b-b962-4fe329064b8d,smart,2026-03-07T21:20:40,False,0.00
bc576e2a-668b-5785-a1b0-750c6c0a2b09,baseline,2026-03-30T01:21:45,True,674.25
bc576e2a-668b-5785-a1b0-750c6c0a2b09,smart,2026-04-01T09:00:00,True,674.25
0706577d-ed33-50e2-99a0-ab1e75bc01a6,baseline,,False,0.00
0706577d-ed33-50e2-99a0-ab1e75bc01a6,smart,,False,0.00
eae4876f-6ff5-5ae2-ad42-b2d2f4b0b171,baseline,2026-02-18T07:12:11,False,0.00
eae4876f-6ff5-5ae2-ad42-b2d2f4b0b171,smart,2026-02-18T07:12:11,False,0.00
c8a34a35-3b8b-5a45-8969-263b39f88783,baseline,2026-02-16T16:04:13,False,0.00
c8a34a35-3b8b-5a45-8969-263b39f88783,smart,2026-02-16T12:04:13,False,0.00
b4ad06a3-b67b-55da-8de1-edd2462c8fae,baseline,2026-03-28T12:02:14,True,2460.28
b4ad06a3-b67b-55da-8de1-edd2462c8fae,smart,2026-04-01T09:00:00,True,2460.28
cb36314c-9b43-5a9a-aa10-f37f66863c82,baseline,,False,0.00
cb36314c-9b43-5a9a-aa10-f37f66863c82,smart,,False,0.00
c827df3b-c889-5801-b06b-c1fe5bf1bafa,baseline,,False,0.00
c827df3b-c889-5801-b06b-c1fe5bf1bafa,smart,,False,0.00
d9080288-93bf-53c6-9fef-55021ac7b536,baseline,,False,0.00
d9080288-93bf-53c6-9fef-55021ac7b536,smart,,False,0.00
a492bfbc-15fb-5ffe-87c6-b3dc68ecce6b,baseline,,False,0.00
a492bfbc-15fb-5ffe-87c6-b3dc68ecce6b,smart,,False,0.00
d46d5fa5-0e3b-518e-b7d1-45d98a4c48e7,baseline,2026-03-14T01:04:57,False,0.00
d46d5fa5-0e3b-518e-b7d1-45d98a4c48e7,smart,2026-03-13T21:04:57,True,2992.28
43855986-82ac-5cd5-957b-66848a67b743,baseline,2026-02-27T07:44:39,False,0.00
43855986-82ac-5cd5-957b-66848a67b743,smart,2026-03-01T09:00:00,True,578.93
3a06f555-f68b-52a9-96c9-0a6d4698ae13,baseline,2026-03-18T07:07:52,False,0.00
3a06f555-f68b-52a9-96c9-0a6d4698ae13,smart,2026-03-18T07:07:52,False,0.00
105673de-d4f2-5c9c-89f9-d4858f750665,baseline,,False,0.00
105673de-d4f2-5c9c-89f9-d4858f750665,smart,,False,0.00
e1555d07-eb21-5741-b9ab-53d78b267c71,baseline,2026-03-29T14:50:34,False,0.00
e1555d07-eb21-5741-b9ab-53d78b267c71,smart,2026-04-01T09:00:00,True,6324.83
12cdbb2d-ef4f-5c1e-92c8-acdbe36633fe,baseline,,False,0.00
12cdbb2d-ef4f-5c1e-92c8-acdbe36633fe,smart,,False,0.00
ddcb4dd2-27b0-5ae8-bcac-0c679b626c22,baseline,2026-03-18T07:51:22,False,0.00
ddcb4dd2-27b0-5ae8-bcac-0c679b626c22,smart,2026-03-18T07:51:22,False,0.00
eddc1b25-47c7-5f13-aa29-160f0801a8f5,baseline,2026-01-11T01:36:11,False,0.00
eddc1b25-47c7-5f13-aa29-160f0801a8f5,smart,2026-01-10T21:36:11,True,1862.37
63706535-c5db-5453-9a3f-58a344f85d3c,baseline,,False,0.00
63706535-c5db-5453-9a3f-58a344f85d3c,smart,,False,0.00
c6fcc57a-28dd-5269-90d3-6544d0214a64,baseline,2026-03-28T15:35:34,False,0.00
c6fcc57a-28dd-5269-90d3-6544d0214a64,smart,2026-03-28T11:35:34,False,0.00
f926dd62-58be-5544-af51-7f1107386e10,baseline,2026-03-01T23:24:13,True,1618.68
f926dd62-58be-5544-af51-7f1107386e10,smart,2026-04-01T09:00:00,False,0.00
dc75de20-a379-5568-8ac6-efa8a9087c90,baseline,2026-02-28T23:35:52,False,0.00
dc75de20-a379-5568-8ac6-efa8a9087c90,smart,2026-03-01T09:00:00,True,3442.06
ede94e56-2c69-5cf8-a19f-bb199fc213f0,baseline,2026-02-24T08:32:10,False,0.00
ede94e56-2c69-5cf8-a19f-bb199fc213f0,smart,2026-02-24T08:32:10,False,0.00
7e6bac82-1d2d-521a-8026-a913f9c2d859,baseline,,False,0.00
7e6bac82-1d2d-521a-8026-a913f9c2d859,smart,,False,0.00
1e8c1d38-faa0-5cf7-9fe3-2b0c07ceae36,baseline,2026-03-07T00:07:47,False,0.00
1e8c1d38-faa0-5cf7-9fe3-2b0c07ceae36,smart,2026-03-06T20:07:47,False,0.00
b725a814-d98b-5ea0-8618-0ce794de6f1d,baseline,2026-02-11T01:39:29,True,721.04
b725a814-d98b-5ea0-8618-0ce794de6f1d,smart,2026-02-10T21:39:29,False,0.00
f33c931d-922e-533d-819b-ccaa008501ad,baseline,2026-02-13T15:42:51,False,0.00
f33c931d-922e-533d-819b-ccaa008501ad,smart,2026-02-13T11:42:51,False,0.00
8f45670c-f65a-59a9-b34b-a1dc1df8a0c3,baseline,2026-03-26T16:09:38,False,0.00
8f45670c-f65a-59a9-b34b-a1dc1df8a0c3,smart,2026-04-01T09:00:00,False,0.00
d302e124-0cb5-5670-a10e-7a3c153dcb25,baseline,2026-01-31T04:54:45,True,1793.22
d302e124-0cb5-5670-a10e-7a3c153dcb25,smart,2026-02-01T09:00:00,True,1793.22
a37c6df4-0417-54c4-b5b8-2b5ffbfb84cc,baseline,2026-03-31T08:49:54,True,2258.17
a37c6df4-0417-54c4-b5b8-2b5ffbfb84cc,smart,2026-04-01T09:00:00,True,2258.17
d16b5a35-e01f-5b52-aea5-50d06bb84ed6,baseline,,False,0.00
d16b5a35-e01f-5b52-aea5-50d06bb84ed6,smart,,False,0.00
17c877fa-32cd-5f48-9c75-0b40c2e26197,baseline,,False,0.00
17c877fa-32cd-5f48-9c75-0b40c2e26197,smart,,False,0.00
d2035e66-64e9-5f42-87c9-a05bd0c9ac8b,baseline,,False,0.00
d2035e66-64e9-5f42-87c9-a05bd0c9ac8b,smart,,False,0.00
f6ba1f19-dbc7-5e0a-9288-941414ba736f,baseline,,False,0.00
f6ba1f19-dbc7-5e0a-9288-941414ba736f,smart,,False,0.00
05cc5e49-c523-5260-b142-56fdc9955b3f,baseline,2026-01-30T09:56:42,False,0.00
05cc5e49-c523-5260-b142-56fdc9955b3f,smart,2026-02-01T09:00:00,False,0.00
cbbdc3ad-b398-569d-87be-113c1e14786a,baseline,2026-01-08T16:02:10,True,2745.61
cbbdc3ad-b398-569d-87be-113c1e14786a,smart,2026-01-08T12:02:10,False,0.00
97288b18-3bbe-57fd-ab19-96b38e514a91,baseline,2026-03-18T08:20:25,False,0.00
97288b18-3bbe-57fd-ab19-96b38e514a91,smart,2026-03-18T08:20:25,False,0.00
327c24f2-d619-5031-8c01-6c09a1461780,baseline,2026-02-23T17:42:35,False,0.00
327c24f2-d619-5031-8c01-6c09a1461780,smart,2026-02-23T13:42:35,True,4287.02
be700d6d-6608-5f64-9afb-8ca313cebd5c,baseline,2026-02-28T06:04:32,True,207.38
be700d6d-6608-5f64-9afb-8ca313cebd5c,smart,2026-03-01T09:00:00,False,0.00
01d45358-3c49-570e-af59-fd6398838e6f,baseline,,False,0.00
01d45358-3c49-570e-af59-fd6398838e6f,smart,,False,0.00
bb7e4fcd-2fdb-5cdf-a423-d73ddf9e181f,baseline,,False,0.00
bb7e4fcd-2fdb-5cdf-a423-d73ddf9e181f,smart,,False,0.00
d8145279-1cc2-52fc-a93a-e1a236dc1f01,baseline,,False,0.00
d8145279-1cc2-52fc-a93a-e1a236dc1f01,smart,,False,0.00
c992250b-c834-539c-8db0-4163e3429d8c,baseline,,False,0.00
c992250b-c834-539c-8db0-4163e3429d8c,smart,,False,0.00
0d12bae8-6c48-5f7c-9b8f-a46080608543,baseline,2026-03-08T08:44:14,False,0.00
0d12bae8-6c48-5f7c-9b8f-a46080608543,smart,2026-03-08T08:44:14,False,0.00
959a5d69-8b24-5b85-9ba7-4a6f8dba3e7f,baseline,2026-02-18T00:51:38,True,4412.61
959a5d69-8b24-5b85-9ba7-4a6f8dba3e7f,smart,2026-02-17T20:51:38,True,4412.61
236187d1-f559-59a2-a661-da1ec933f24d,baseline,,False,0.00
236187d1-f559-59a2-a661-da1ec933f24d,smart,,False,0.00
2371fa18-0230-55b0-b248-0b7cfb812cff,baseline,2026-01-28T00:46:49,False,0.00
2371fa18-0230-55b0-b248-0b7cfb812cff,smart,2026-02-01T09:00:00,True,1798.46
8d83f4ca-0a4a-5355-b84f-299ab7255ab8,baseline,2026-01-01T15:51:44,True,1928.84
8d83f4ca-0a4a-5355-b84f-299ab7255ab8,smart,2026-01-01T11:51:44,False,0.00
0ae7276c-efba-583a-9dcb-3d1f788b037a,baseline,2026-03-27T16:27:18,True,1721.62
0ae7276c-efba-583a-9dcb-3d1f788b037a,smart,2026-04-01T09:00:00,True,1721.62
19b0c8f5-64c2-5d48-b0ce-e6d9568c537c,baseline,2026-01-12T06:15:29,False,0.00
19b0c8f5-64c2-5d48-b0ce-e6d9568c537c,smart,2026-01-12T02:15:29,False,0.00
43f2fc00-0814-5d14-91e0-c4dd44d7e5cc,baseline,2026-01-08T08:40:54,False,0.00
43f2fc00-0814-5d14-91e0-c4dd44d7e5cc,smart,2026-01-08T08:40:54,False,0.00
2009acb4-4d7d-5c31-a558-ce8959037ca9,baseline,,False,0.00
2009acb4-4d7d-5c31-a558-ce8959037ca9,smart,,False,0.00
a06676d9-806d-53ba-a830-2d522afe1b34,baseline,2026-01-27T18:33:40,False,0.00
a06676d9-806d-53ba-a830-2d522afe1b34,smart,2026-02-01T09:00:00,True,493.51
bee01c2c-63c3-534a-bf39-d2751630f3da,baseline,,False,0.00
bee01c2c-63c3-534a-bf39-d2751630f3da,smart,,False,0.00
2d02d79a-b1d6-5abf-bd2f-01aa55001a1a,baseline,,False,0.00
2d02d79a-b1d6-5abf-bd2f-01aa55001a1a,smart,,False,0.00
7bc6d4a6-8673-5bdf-8114-dc1f13d39d05,baseline,2026-01-18T17:11:36,True,3719.83
7bc6d4a6-8673-5bdf-8114-dc1f13d39d05,smart,2026-01-18T13:11:36,True,3719.83
f6b8f890-c2a7-5984-af41-17e3ddf6703a,baseline,2026-04-01T01:21:26,True,7028.39
f6b8f890-c2a7-5984-af41-17e3ddf6703a,smart,2026-04-01T09:00:00,False,0.00
92a1b79c-fb35-59eb-8a34-0d80711fb9c0,baseline,2026-03-26T17:20:39,False,0.00
92a1b79c-fb35-59eb-8a34-0d80711fb9c0,smart,2026-04-01T09:00:00,True,526.55
42eb522b-63af-5f03-84c1-4ebb871c221e,baseline,2026-01-31T04:53:41,True,1098.37
42eb522b-63af-5f03-84c1-4ebb871c221e,smart,2026-02-01T09:00:00,True,1098.37
fb0dcac0-a0e2-5652-8298-6511884a6062,baseline,2026-03-17T11:58:23,False,0.00
fb0dcac0-a0e2-5652-8298-6511884a6062,smart,2026-03-18T07:58:23,False,0.00
a7b8cc53-9c20-5857-809a-6dea064c9b2a,baseline,,False,0.00
a7b8cc53-9c20-5857-809a-6dea064c9b2a,smart,,False,0.00
1b77fdee-8e39-53ff-9b85-ad18e78751e4,baseline,2026-02-27T23:35:53,False,0.00
1b77fdee-8e39-53ff-9b85-ad18e78751e4,smart,2026-03-01T09:00:00,True,5294.90
e6c15244-733e-5bb8-be54-c0d372375820,baseline,2026-02-17T00:23:53,True,5639.70
e6c15244-733e-5bb8-be54-c0d372375820,smart,2026-02-16T20:23:53,False,0.00
c89a6efa-1e45-5409-9ce4-0a02a166f0d3,baseline,2026-02-27T08:23:32,False,0.00
c89a6efa-1e45-5409-9ce4-0a02a166f0d3,smart,2026-03-01T09:00:00,False,0.00
cdd3e7a0-f2f9-53b4-a045-a9217805032f,baseline,,False,0.00
cdd3e7a0-f2f9-53b4-a045-a9217805032f,smart,,False,0.00
0f96a43b-27f2-5b43-aadf-b51d63c1246c,baseline,,False,0.00
0f96a43b-27f2-5b43-aadf-b51d63c1246c,smart,,False,0.00
303b7a97-3071-564c-9678-75d39c019520,baseline,,False,0.00
303b7a97-3071-564c-9678-75d39c019520,smart,,False,0.00
6c8d43ff-e0cb-5b01-bc17-46e787eacad8,baseline,,False,0.00
6c8d43ff-e0cb-5b01-bc17-46e787eacad8,smart,,False,0.00
885ad40f-fff9-5a80-a4ef-a342405542bc,baseline,2026-01-01T04:36:44,True,6614.86
885ad40f-fff9-5a80-a4ef-a342405542bc,smart,2026-01-01T00:36:44,True,6614.86
8ee07760-f1ac-5ff0-9d03-f2dbb235ae6e,baseline,2026-02-08T07:06:55,True,1280.96
8ee07760-f1ac-5ff0-9d03-f2dbb235ae6e,smart,2026-02-08T07:06:55,True,1280.96
92bfea62-c564-5fa2-bbeb-c522c8262765,baseline,,False,0.00
92bfea62-c564-5fa2-bbeb-c522c8262765,smart,,False,0.00
7b8d2b67-c24a-574d-9bcd-9669f2635b52,baseline,,False,0.00
7b8d2b67-c24a-574d-9bcd-9669f2635b52,smart,,False,0.00
89c6102e-8e4e-51cb-92f2-72194d0452c8,baseline,,False,0.00
89c6102e-8e4e-51cb-92f2-72194d0452c8,smart,,False,0.00
ea0d7790-d744-5eb3-8e1c-e6e627b3ba9c,baseline,2026-03-28T16:21:17,True,548.43
ea0d7790-d744-5eb3-8e1c-e6e627b3ba9c,smart,2026-04-01T09:00:00,False,0.00
f3fd8a04-952d-53f0-b50d-b3b7c06d1f56,baseline,,False,0.00
f3fd8a04-952d-53f0-b50d-b3b7c06d1f56,smart,,False,0.00
3a2d669f-c3e9-5726-914b-ec3ee63f4825,baseline,2026-03-23T08:19:51,False,0.00
3a2d669f-c3e9-5726-914b-ec3ee63f4825,smart,2026-03-23T08:19:51,False,0.00
a5a03987-7a2b-56e6-81d1-e98d719beb4b,baseline,,False,0.00
a5a03987-7a2b-56e6-81d1-e98d719beb4b,smart,,False,0.00
ea3a5503-e035-5b08-b73b-ffe5a2763871,baseline,2026-03-05T01:44:25,False,0.00
ea3a5503-e035-5b08-b73b-ffe5a2763871,smart,2026-03-04T21:44:25,False,0.00
6cab01c1-843a-5902-adda-98e6f8c1f1cc,baseline,2026-03-29T15:13:19,False,0.00
6cab01c1-843a-5902-adda-98e6f8c1f1cc,smart,2026-03-29T11:13:19,True,7121.35
0c4480b3-aa3b-5980-884d-55101b29f392,baseline,,False,0.00
0c4480b3-aa3b-5980-884d-55101b29f392,smart,,False,0.00
e699a57e-4117-52b9-878c-9d205f5a2e15,baseline,,False,0.00
e699a57e-4117-52b9-878c-9d205f5a2e15,smart,,False,0.00
c0ce1d7e-4454-5dc8-806f-13a308e7f6a7,baseline,,False,0.00
c0ce1d7e-4454-5dc8-806f-13a308e7f6a7,smart,,False,0.00
ac049363-4da2-5e27-aa91-f2ba4ad21781,baseline,2026-03-18T15:10:00,True,12000.00
ac049363-4da2-5e27-aa91-f2ba4ad21781,smart,2026-03-18T11:10:00,True,12000.00
1527454d-3d77-5e49-b6bf-2991247907e4,baseline,,False,0.00
1527454d-3d77-5e49-b6bf-2991247907e4,smart,,False,0.00
b6f2ad46-4ff1-5647-b7e8-7e745856fa0d,baseline,2026-01-29T15:51:55,True,2154.54
b6f2ad46-4ff1-5647-b7e8-7e745856fa0d,smart,2026-02-01T09:00:00,False,0.00
b3050cb6-add8-5bbb-9823-2dec7e62806b,baseline,2026-03-03T15:45:54,False,0.00
b3050cb6-add8-5bbb-9823-2dec7e62806b,smart,2026-03-03T11:45:54,False,0.00
8bd89c74-8e5c-5db3-905a-7d355f22878b,baseline,2026-02-27T04:15:31,False,0.00
8bd89c74-8e5c-5db3-905a-7d355f22878b,smart,2026-03-01T09:00:00,False,0.00
3709455e-fcbf-53de-94b4-5702797adc80,baseline,2026-01-30T00:38:36,True,1625.16
3709455e-fcbf-53de-94b4-5702797adc80,smart,2026-02-01T09:00:00,True,1625.16
d2940f25-8bfb-5d65-9b0d-353e8187fc4e,baseline,,False,0.00
d2940f25-8bfb-5d65-9b0d-353e8187fc4e,smart,,False,0.00
a3a07ad9-504a-5ffe-9204-d9de876b5913,baseline,2026-01-30T02:19:26,False,0.00
a3a07ad9-504a-5ffe-9204-d9de876b5913,smart,2026-02-01T09:00:00,False,0.00
49b7c3fa-2b1c-559d-ad43-1c049fc39722,baseline,2026-03-04T15:06:54,True,590.35
49b7c3fa-2b1c-559d-ad43-1c049fc39722,smart,2026-04-01T09:00:00,False,0.00
2bf43d5a-d136-5bfa-a3e8-7ffb859ddcd8,baseline,2026-01-27T00:21:35,False,0.00
2bf43d5a-d136-5bfa-a3e8-7ffb859ddcd8,smart,2026-02-01T09:00:00,True,766.90
58041ad0-9d18-5618-aefa-0374e84090b1,baseline,2026-02-28T16:31:51,False,0.00
58041ad0-9d18-5618-aefa-0374e84090b1,smart,2026-03-01T09:00:00,True,5842.81
d1f53244-1144-594f-87a0-c65a0159a09f,baseline,2026-03-08T07:59:23,True,990.00
d1f53244-1144-594f-87a0-c65a0159a09f,smart,2026-03-08T07:59:23,True,990.00
cffedf0e-844d-55e8-867f-288330886087,baseline,,False,0.00
cffedf0e-844d-55e8-867f-288330886087,smart,,False,0.00
9861b000-1101-5495-8a32-ca37480e017b,baseline,2026-01-27T04:59:39,True,30573.81
9861b000-1101-5495-8a32-ca37480e017b,smart,2026-01-28T00:59:39,False,0.00
49694864-99e3-56f2-845f-f3b911fb1c94,baseline,2026-02-09T17:43:00,False,0.00
49694864-99e3-56f2-845f-f3b911fb1c94,smart,2026-02-09T13:43:00,True,1924.08
53e7fc2c-00c0-5b16-b37e-b572404b970a,baseline,2026-02-08T03:27:07,False,0.00
53e7fc2c-00c0-5b16-b37e-b572404b970a,smart,2026-02-08T23:27:07,False,0.00
5460b638-3b82-5487-a7a3-08e8db8e7339,baseline,2026-02-01T02:01:44,True,1207.40
5460b638-3b82-5487-a7a3-08e8db8e7339,smart,2026-02-01T09:00:00,True,1207.40
0d50f260-f211-5523-b0c0-ebac018a4258,baseline,2026-03-02T17:04:14,False,0.00
0d50f260-f211-5523-b0c0-ebac018a4258,smart,2026-03-02T13:04:14,False,0.00
29ff5544-ace4-5f71-b351-a138294086da,baseline,2026-02-01T03:18:06,True,2487.78
29ff5544-ace4-5f71-b351-a138294086da,smart,2026-02-01T09:00:00,False,0.00
